ID Cliente;Churn;Genero;Cidadao Idoso; Possui Parceiro(a);Dependentes;Tempo Permanencia;Servico Telefone;Multiplas linhas;Servico Internet;Seguranca Online;Backup Online;Protecao Dispositivo;Suporte Tecnico;Streaming TV;Streaming Filmes;Contrato;Fatura Online;Metodo Pagamento;Gasto Diario;Gasto Mensal;Gasto Total
6322-HRPFA;Nao;Masculino;Nao;Sim;Sim;49;Sim;Nao;DSL;Sim;Sim;Nao;Sim;Nao;Nao;Mensal;Nao;Cartao de credito (automatico);1.99;59.6;2970.3
6322-PJJDJ;Nao;Masculino;Nao;Sim;Nao;49;Sim;Nao;Fibra otica;Nao;Sim;Nao;Nao;Sim;Sim;Dois anos;Sim;Cheque Eletronico;3.16;94.8;4690.65
6323-AYBRX;Sim;Masculino;Nao;Nao;Nao;59;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.64;19.35;1099.6
6326-MTTXK;Sim;Masculino;Nao;Nao;Nao;8;Sim;Sim;Fibra otica;Nao;Sim;Nao;Nao;Sim;Sim;Mensal;Nao;Cheque Eletronico;3.36;100.85;819.55
6328-ZPBGN;Sim;Feminino;Sim;Nao;Nao;11;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Sim;Transferencia bancaria;3.17;95.15;997.65
6330-JKLPC;Sim;Masculino;Nao;Sim;Nao;11;Sim;Sim;Fibra otica;Nao;Sim;Nao;Nao;Nao;Nao;Mensal;Sim;Transferencia bancaria;2.68;80.5;896.9
6331-EWIEB;Sim;Masculino;Nao;Nao;Nao;20;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.84;85.25;1734.5
6331-LWDTQ;Sim;Masculino;Nao;Nao;Nao;10;Sim;Sim;DSL;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Sim;Cartao de credito (automatico);2.41;72.15;794.25
6332-FBZRI;Nao;Masculino;Nao;Sim;Sim;67;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Nao;Nao;Um ano;Sim;Cartao de credito (automatico);2.31;69.35;4653.25
6333-YDVLT;Nao;Masculino;Nao;Nao;Nao;65;Sim;Sim;Fibra otica;Sim;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cartao de credito (automatico);3.67;110.0;7138.65
6338-AVWCY;Sim;Masculino;Nao;Nao;Nao;3;Nao;Sem servico de telefone;DSL;Nao;Nao;Sim;Nao;Sim;Nao;Mensal;Sim;Cheque;1.34;40.15;130.75
6339-DKLMK;Nao;Feminino;Nao;Nao;Nao;13;Nao;Sem servico de telefone;DSL;Nao;Sim;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;1.06;31.65;389.95
6339-RZCBJ;Nao;Masculino;Nao;Nao;Nao;48;Sim;Nao;DSL;Nao;Sim;Sim;Sim;Sim;Sim;Dois anos;Nao;Cartao de credito (automatico);2.63;78.9;3771.5
6339-TBELP;Nao;Masculino;Nao;Nao;Nao;71;Sim;Sim;Fibra otica;Nao;Nao;Sim;Sim;Nao;Nao;Dois anos;Sim;Cartao de credito (automatico);2.88;86.4;6172.0
6339-YPSAH;Nao;Masculino;Nao;Nao;Nao;9;Sim;Nao;Fibra otica;Nao;Nao;Sim;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.46;73.8;704.3
6340-DACFT;Nao;Feminino;Nao;Sim;Sim;50;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.68;20.55;1070.25
6341-AEVKX;Nao;Feminino;Nao;Sim;Nao;62;Sim;Nao;Fibra otica;Sim;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cheque Eletronico;3.48;104.3;6613.65
6341-JVQGF;Nao;Feminino;Nao;Sim;Sim;31;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cheque;2.7;81.15;2545.75
6344-SFJVH;Nao;Feminino;Nao;Nao;Nao;20;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Cartao de credito (automatico);0.83;24.9;505.95
6345-FZOQH;Nao;Masculino;Nao;Sim;Nao;69;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.66;19.9;1363.45
6345-HOVES;Nao;Masculino;Nao;Nao;Nao;34;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Transferencia bancaria;0.84;25.05;852.7
6345-ULYRW;Sim;Masculino;Sim;Sim;Nao;44;Sim;Sim;Fibra otica;Nao;Sim;Nao;Nao;Nao;Sim;Um ano;Nao;Cheque;2.95;88.4;3912.9
6347-DCUIK;Sim;Masculino;Nao;Nao;Nao;10;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque;2.47;74.15;811.8
6348-SNFUS;Nao;Masculino;Nao;Sim;Sim;72;Nao;Sem servico de telefone;DSL;Sim;Sim;Sim;Sim;Nao;Sim;Dois anos;Sim;Cartao de credito (automatico);1.85;55.45;4179.2
6349-JDHQP;Nao;Feminino;Nao;Nao;Nao;53;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.66;19.85;1049.6
6350-XFYGW;Nao;Masculino;Sim;Nao;Nao;4;Sim;Nao;Fibra otica;Nao;Nao;Sim;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.16;94.75;422.4
6351-SCJKT;Nao;Masculino;Nao;Nao;Nao;3;Nao;Sem servico de telefone;DSL;Sim;Nao;Sim;Sim;Nao;Nao;Mensal;Nao;Cheque;1.38;41.35;107.25
6352-GIGGQ;Nao;Masculino;Nao;Nao;Nao;67;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Um ano;Sim;Transferencia bancaria;2.96;88.8;5903.15
6352-TWCAU;Sim;Feminino;Nao;Nao;Nao;35;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.88;86.45;3029.1
6353-BRMMA;Nao;Feminino;Nao;Sim;Sim;54;Sim;Sim;Fibra otica;Sim;Sim;Nao;Nao;Sim;Sim;Mensal;Sim;Transferencia bancaria;3.47;104.1;5645.8
6356-ELRKD;Sim;Feminino;Nao;Nao;Nao;1;Sim;Nao;Fibra otica;Sim;Nao;Nao;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.19;95.6;95.6
6357-JJPQT;Nao;Feminino;Nao;Nao;Nao;3;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.68;80.5;232.35
6358-LYNGM;Sim;Masculino;Nao;Nao;Nao;1;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.5;74.9;74.9
6360-SVNWV;Nao;Feminino;Sim;Nao;Nao;31;Sim;Nao;Fibra otica;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);2.45;73.55;2094.65
6362-QHAFM;Nao;Masculino;Nao;Sim;Nao;42;Sim;Sim;Fibra otica;Nao;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cheque Eletronico;3.61;108.3;4586.15
6365-HITVU;Nao;Feminino;Nao;Sim;Sim;71;Sim;Nao;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Nao;Cartao de credito (automatico);2.91;87.25;6328.7
6365-MTGZX;Sim;Masculino;Nao;Nao;Nao;24;Sim;Nao;Fibra otica;Nao;Nao;Nao;Sim;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.2;96.0;2122.45
6366-XIVKZ;Nao;Feminino;Nao;Sim;Sim;13;Sim;Nao;DSL;Sim;Nao;Sim;Nao;Nao;Sim;Mensal;Sim;Cheque;2.1;63.15;816.8
6366-ZGQGL;Sim;Masculino;Nao;Nao;Nao;1;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Transferencia bancaria;0.83;24.8;24.8
6368-NWMCE;Nao;Feminino;Nao;Nao;Nao;38;Sim;Sim;DSL;Nao;Sim;Nao;Sim;Nao;Sim;Mensal;Nao;Cartao de credito (automatico);2.27;68.15;2656.3
6368-TZZDT;Nao;Masculino;Nao;Sim;Sim;4;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.65;19.5;96.85
6369-MCAKO;Nao;Feminino;Nao;Sim;Sim;68;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;2.97;89.05;6185.8
6370-ZVHDV;Nao;Feminino;Nao;Sim;Nao;61;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Transferencia bancaria;0.84;25.3;1554.9
6371-NZYEG;Nao;Masculino;Nao;Sim;Sim;16;Sim;Nao;DSL;Sim;Nao;Sim;Nao;Sim;Nao;Dois anos;Nao;Cheque;2.14;64.25;1024.0
6372-RFVNS;Sim;Feminino;Nao;Sim;Nao;1;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Nao;Cheque Eletronico;2.63;78.8;78.8
6374-AFWOX;Nao;Masculino;Nao;Sim;Nao;46;Sim;Nao;DSL;Sim;Sim;Sim;Sim;Nao;Nao;Dois anos;Nao;Cheque;2.19;65.65;3047.15
6374-NTQLP;Nao;Masculino;Sim;Sim;Sim;72;Sim;Nao;Fibra otica;Sim;Nao;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartao de credito (automatico);3.47;104.1;7447.7
6376-GAHQE;Sim;Masculino;Nao;Nao;Nao;4;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Nao;Cheque Eletronico;2.6;77.85;299.2
6377-KSLXC;Nao;Masculino;Nao;Nao;Nao;5;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.66;19.95;107.05
6377-WHAOX;Nao;Feminino;Nao;Sim;Nao;60;Sim;Sim;Fibra otica;Nao;Sim;Sim;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.54;106.15;6411.25
6379-RXJRQ;Sim;Masculino;Nao;Sim;Nao;10;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.34;70.1;659.65
6380-ARCEH;Nao;Masculino;Nao;Nao;Nao;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.67;20.2;20.2
6383-ZTSIW;Nao;Feminino;Sim;Sim;Nao;39;Sim;Nao;Fibra otica;Sim;Sim;Nao;Nao;Sim;Sim;Um ano;Nao;Cheque;3.3;99.1;3877.95
6384-VMJHP;Nao;Feminino;Nao;Nao;Nao;72;Sim;Nao;DSL;Sim;Sim;Sim;Sim;Nao;Sim;Dois anos;Sim;Cartao de credito (automatico);2.43;73.0;5265.2
6386-SZZKH;Sim;Feminino;Nao;Sim;Sim;49;Sim;Sim;Fibra otica;Nao;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;3.6;107.95;5293.2
6388-TABGU;Nao;Masculino;Nao;Nao;Sim;62;Sim;Nao;DSL;Sim;Sim;Nao;Nao;Nao;Nao;Um ano;Nao;Transferencia bancaria;1.87;56.15;3487.95
6390-DSAZX;Sim;Feminino;Nao;Nao;Sim;1;Sim;Nao;Fibra otica;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque;2.45;73.6;73.6
6393-WRYZE;Sim;Feminino;Nao;Sim;Nao;34;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.26;97.65;3207.55
6394-HHHZM;Nao;Masculino;Nao;Nao;Nao;3;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.69;20.7;57.5
6394-MFYNG;Sim;Feminino;Nao;Nao;Nao;48;Sim;Sim;Fibra otica;Nao;Sim;Sim;Nao;Sim;Sim;Mensal;Sim;Transferencia bancaria;3.58;107.4;5121.3
6397-JNZZG;Sim;Feminino;Sim;Sim;Nao;43;Nao;Sem servico de telefone;DSL;Nao;Sim;Sim;Nao;Sim;Sim;Mensal;Nao;Cartao de credito (automatico);1.85;55.55;2342.2
6400-BWQKW;Sim;Feminino;Nao;Nao;Nao;6;Sim;Sim;Fibra otica;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.64;79.05;434.5
6402-EJMWF;Nao;Masculino;Nao;Nao;Nao;4;Sim;Nao;DSL;Nao;Nao;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque;1.84;55.3;238.5
6402-SSEJG;Nao;Feminino;Nao;Nao;Nao;25;Nao;Sem servico de telefone;DSL;Sim;Sim;Sim;Nao;Sim;Sim;Um ano;Nao;Cheque Eletronico;2.03;61.05;1540.2
6402-ZFPPI;Sim;Feminino;Sim;Nao;Nao;25;Sim;Sim;Fibra otica;Sim;Sim;Nao;Nao;Sim;Sim;Mensal;Sim;Cheque;3.43;102.8;2660.2
6407-GSJNL;Nao;Feminino;Nao;Nao;Nao;51;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Transferencia bancaria;0.83;24.95;1288.0
6407-UTSLV;Nao;Feminino;Sim;Nao;Nao;2;Sim;Nao;Fibra otica;Nao;Sim;Nao;Nao;Sim;Nao;Mensal;Sim;Transferencia bancaria;2.79;83.8;163.7
6408-OTUBZ;Nao;Feminino;Nao;Nao;Nao;66;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Sim;Nao;Um ano;Sim;Transferencia bancaria;3.48;104.55;6779.05
6408-WHTEF;Nao;Masculino;Nao;Sim;Sim;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cheque;2.98;89.4;6376.55
6410-LEFEN;Sim;Feminino;Nao;Nao;Nao;9;Sim;Nao;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Cheque Eletronico;1.5;45.15;416.45
6413-XKKPU;Sim;Masculino;Nao;Sim;Sim;17;Sim;Nao;Fibra otica;Sim;Nao;Sim;Nao;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.98;89.4;1539.45
6416-JNVRK;Nao;Feminino;Nao;Nao;Nao;46;Sim;Nao;DSL;Nao;Nao;Nao;Nao;Nao;Sim;Um ano;Nao;Cartao de credito (automatico);1.86;55.65;2688.85
6416-TVAIH;Sim;Masculino;Nao;Sim;Sim;1;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.28;68.5;68.5
6416-YJTTB;Nao;Masculino;Nao;Nao;Nao;11;Sim;Nao;Fibra otica;Sim;Nao;Sim;Nao;Nao;Nao;Mensal;Sim;Transferencia bancaria;2.65;79.5;795.65
6418-HNFED;Nao;Masculino;Nao;Sim;Nao;51;Sim;Nao;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartao de credito (automatico);2.78;83.25;4089.45
6418-PIQSP;Nao;Feminino;Nao;Sim;Nao;62;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Sim;Sim;Dois anos;Nao;Cheque;2.7;81.0;4985.9
6419-ZTTLE;Nao;Masculino;Sim;Sim;Nao;23;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Sim;Cheque Eletronico;0.69;20.75;485.2
6421-SZVEM;Nao;Feminino;Nao;Sim;Sim;28;Sim;Nao;Fibra otica;Sim;Nao;Nao;Nao;Nao;Sim;Um ano;Sim;Transferencia bancaria;2.76;82.85;2320.8
6424-ELEYH;Sim;Feminino;Nao;Sim;Nao;3;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);2.49;74.75;229.5
6425-JWTDV;Nao;Masculino;Nao;Sim;Nao;48;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.64;19.25;855.1
6425-YQLLO;Sim;Feminino;Sim;Sim;Nao;66;Sim;Sim;Fibra otica;Nao;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cartao de credito (automatico);3.53;105.95;6975.25
6427-FEFIG;Nao;Feminino;Nao;Sim;Sim;24;Sim;Sim;DSL;Sim;Nao;Sim;Nao;Sim;Sim;Dois anos;Nao;Cartao de credito (automatico);2.62;78.6;1846.65
6429-SHBCB;Nao;Masculino;Nao;Nao;Nao;19;Sim;Sim;DSL;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Nao;Cheque;2.32;69.6;1394.55
6432-TWQLB;Sim;Masculino;Nao;Sim;Nao;5;Sim;Sim;Fibra otica;Nao;Sim;Nao;Sim;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.85;85.4;401.1
6434-TTGJP;Nao;Masculino;Nao;Sim;Sim;10;Nao;Sem servico de telefone;DSL;Sim;Sim;Sim;Sim;Nao;Sim;Dois anos;Nao;Cartao de credito (automatico);1.79;53.7;521.0
6435-SRWBJ;Nao;Feminino;Nao;Nao;Nao;5;Sim;Sim;Fibra otica;Nao;Nao;Sim;Sim;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.76;82.75;417.75
6435-VWCCY;Nao;Masculino;Sim;Sim;Nao;65;Sim;Sim;Fibra otica;Sim;Sim;Nao;Nao;Sim;Nao;Dois anos;Sim;Cartao de credito (automatico);3.09;92.7;5968.4
6437-UDQJM;Nao;Feminino;Sim;Sim;Nao;72;Sim;Sim;DSL;Sim;Sim;Sim;Nao;Sim;Sim;Dois anos;Sim;Cartao de credito (automatico);2.8;84.1;6129.65
6437-UKHMV;Sim;Feminino;Nao;Nao;Nao;7;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.66;79.7;586.05
6439-GTPCA;Sim;Feminino;Nao;Nao;Nao;45;Sim;Sim;Fibra otica;Nao;Nao;Sim;Sim;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.91;87.25;3941.7
6439-LAJXL;Nao;Masculino;Nao;Sim;Nao;9;Sim;Nao;DSL;Sim;Sim;Nao;Sim;Sim;Nao;Mensal;Sim;Cheque;2.3;68.95;593.85
6439-PKTRR;Nao;Feminino;Nao;Sim;Sim;70;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Nao;Dois anos;Nao;Cheque Eletronico;2.69;80.7;5617.95
6440-DKQGE;Nao;Masculino;Nao;Nao;Sim;30;Sim;Nao;DSL;Nao;Sim;Sim;Nao;Sim;Nao;Um ano;Nao;Cartao de credito (automatico);2.15;64.5;1929.95
6445-TNRXS;Nao;Masculino;Nao;Sim;Sim;68;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;3.82;114.7;7849.85
6447-EGDIV;Nao;Feminino;Nao;Nao;Nao;31;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cheque;0.7;20.95;683.25
6447-GORXK;Nao;Masculino;Nao;Nao;Sim;31;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Cartao de credito (automatico);0.83;25.0;789.2
6457-GIRWB;Sim;Masculino;Nao;Nao;Nao;1;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.31;69.35;69.35
6457-USBER;Sim;Masculino;Nao;Nao;Nao;1;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;2.69;80.8;80.8
6458-CYIDZ;Nao;Feminino;Sim;Nao;Nao;5;Sim;Nao;Fibra otica;Sim;Sim;Nao;Nao;Nao;Nao;Mensal;Nao;Cheque Eletronico;2.69;80.7;374.8
6461-PPAXN;Nao;Feminino;Nao;Sim;Sim;35;Sim;Nao;DSL;Sim;Nao;Nao;Sim;Nao;Nao;Um ano;Sim;Transferencia bancaria;1.83;54.95;1916.0
6461-SZMCV;Nao;Feminino;Nao;Sim;Nao;71;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Nao;Transferencia bancaria;2.93;87.95;6365.35
6463-HHXJR;Nao;Feminino;Nao;Sim;Sim;71;Sim;Sim;Fibra otica;Sim;Sim;Sim;Nao;Sim;Nao;Dois anos;Nao;Transferencia bancaria;3.35;100.5;7030.65
6463-MVYRY;Nao;Feminino;Sim;Nao;Nao;57;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Sim;Nao;Dois anos;Nao;Transferencia bancaria;2.33;69.85;4003.0
6464-KEXXH;Nao;Masculino;Nao;Nao;Nao;8;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);0.84;25.25;186.3
6465-GSRCL;Nao;Feminino;Nao;Nao;Sim;67;Sim;Sim;Fibra otica;Nao;Sim;Nao;Sim;Sim;Sim;Um ano;Sim;Transferencia bancaria;3.55;106.6;7244.7
6467-CHFZW;Sim;Masculino;Nao;Sim;Sim;47;Sim;Sim;Fibra otica;Nao;Sim;Nao;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.31;99.35;4749.15
6469-MRVET;Nao;Masculino;Nao;Sim;Sim;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Sim;Cheque Eletronico;0.67;20.2;20.2
6469-QJKZW;Nao;Feminino;Nao;Sim;Nao;4;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque Eletronico;0.67;20.15;91.4
6473-ULUHT;Nao;Masculino;Nao;Sim;Sim;16;Sim;Sim;DSL;Sim;Sim;Nao;Sim;Sim;Sim;Mensal;Nao;Cheque Eletronico;2.83;84.9;1398.25
6474-FVJLC;Sim;Masculino;Nao;Nao;Nao;2;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;2.87;86.0;165.45
6475-VHUIZ;Nao;Feminino;Nao;Sim;Nao;23;Sim;Nao;DSL;Nao;Nao;Sim;Sim;Nao;Nao;Mensal;Nao;Cheque Eletronico;1.81;54.25;1221.55
6476-EPYZR;Nao;Masculino;Nao;Sim;Sim;12;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.68;20.5;255.5
6476-YHMGA;Nao;Feminino;Nao;Sim;Sim;15;Sim;Nao;DSL;Nao;Sim;Sim;Sim;Sim;Sim;Mensal;Nao;Transferencia bancaria;2.55;76.5;1155.6
6478-HRRCZ;Nao;Masculino;Nao;Sim;Nao;32;Sim;Nao;DSL;Sim;Sim;Nao;Sim;Nao;Sim;Um ano;Nao;Cheque;2.35;70.5;2201.75
6479-OAUSD;Nao;Masculino;Nao;Nao;Nao;25;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cartao de credito (automatico);0.66;19.9;510.8
6479-SZPLM;Nao;Masculino;Nao;Sim;Sim;36;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.65;19.45;754.5
6479-VDGRK;Nao;Feminino;Nao;Sim;Sim;72;Sim;Nao;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Nao;Transferencia bancaria;2.84;85.3;6129.2
6480-YAGIY;Nao;Masculino;Nao;Nao;Nao;45;Sim;Nao;Fibra otica;Sim;Sim;Sim;Sim;Sim;Sim;Um ano;Nao;Cartao de credito (automatico);3.74;112.2;5031.85
6481-ESCNL;Nao;Feminino;Nao;Nao;Nao;29;Sim;Sim;Fibra otica;Nao;Nao;Sim;Nao;Sim;Sim;Mensal;Nao;Transferencia bancaria;3.35;100.55;2878.75
6481-LXPWL;Nao;Masculino;Nao;Sim;Sim;56;Nao;Sem servico de telefone;DSL;Nao;Sim;Sim;Nao;Nao;Nao;Um ano;Sim;Cartao de credito (automatico);1.2;36.1;1971.5
6481-OGDOO;Sim;Masculino;Nao;Sim;Nao;67;Sim;Nao;Fibra otica;Sim;Sim;Nao;Nao;Nao;Sim;Um ano;Sim;Cartao de credito (automatico);3.02;90.6;6056.15
6483-OATDN;Nao;Masculino;Nao;Sim;Sim;8;Sim;Nao;DSL;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);1.71;51.3;411.6
6484-LATFU;Nao;Masculino;Nao;Nao;Nao;68;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.82;24.55;1657.4
6485-QXWWE;Nao;Feminino;Nao;Nao;Sim;62;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Transferencia bancaria;0.87;26.0;1638.7
6486-LHTMA;Nao;Feminino;Sim;Sim;Nao;31;Sim;Sim;Fibra otica;Nao;Nao;Sim;Nao;Sim;Nao;Um ano;Sim;Cheque Eletronico;3.02;90.7;2835.5
6490-FGZAT;Nao;Masculino;Nao;Nao;Nao;6;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.69;20.65;109.3
6496-JDSSB;Nao;Feminino;Nao;Nao;Nao;8;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Transferencia bancaria;2.67;80.0;624.6
6496-SLWHQ;Sim;Masculino;Sim;Nao;Nao;3;Sim;Sim;Fibra otica;Nao;Sim;Sim;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.5;105.0;294.45
6497-TILVL;Nao;Feminino;Nao;Sim;Sim;7;Sim;Nao;DSL;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Cheque;1.69;50.7;350.35
6500-JVEGC;Nao;Masculino;Nao;Nao;Nao;68;Sim;Sim;Fibra otica;Sim;Sim;Sim;Nao;Sim;Nao;Um ano;Nao;Transferencia bancaria;3.38;101.35;7110.75
